time,open,high,low,close,tick_volume,spread,real_volume
2020-01-02 06:00:00,1520.26,1520.36,1519.39,1519.39,756,20,0
2020-01-02 07:00:00,1519.37,1520.36,1518.95,1520.19,1448,19,0
2020-01-02 08:00:00,1520.2,1520.91,1519.3,1520.87,1969,20,0
2020-01-02 09:00:00,1520.94,1521.37,1519.03,1519.11,3457,19,0
2020-01-02 10:00:00,1519.11,1520.93,1518.38,1520.75,4209,17,0
2020-01-02 11:00:00,1520.75,1521.35,1519.52,1520.6,3043,22,0
2020-01-02 12:00:00,1520.61,1521.39,1519.6,1521.19,2739,16,0
2020-01-02 13:00:00,1521.19,1522.39,1521.14,1521.93,2376,18,0
2020-01-02 14:00:00,1521.92,1523.61,1521.52,1523.08,2144,17,0
2020-01-02 15:00:00,1523.08,1529.01,1522.68,1528.04,4949,16,0
2020-01-02 16:00:00,1528.04,1530.53,1525.59,1526.25,5757,15,0
2020-01-02 17:00:00,1526.31,1531.32,1525.83,1529.1,6442,17,0
2020-01-02 18:00:00,1529.1,1529.18,1525.2,1525.45,5773,14,0
2020-01-02 19:00:00,1525.47,1526.01,1522.75,1525.19,3913,14,0
2020-01-02 20:00:00,1525.19,1526.47,1524.85,1526.29,2320,18,0
2020-01-02 21:00:00,1526.29,1526.89,1525.49,1526.7,1718,16,0
2020-01-02 22:00:00,1526.75,1528.55,1526.45,1528.31,1865,16,0
2020-01-02 23:00:00,1528.31,1529.01,1527.91,1528.77,646,18,0
2020-01-03 01:00:00,1528.25,1528.85,1527.86,1528.84,664,18,0
2020-01-03 02:00:00,1529.11,1530.6,1528.95,1530.53,1269,18,0
2020-01-03 03:00:00,1530.49,1535.78,1529.88,1534.89,3225,14,0
2020-01-03 04:00:00,1534.89,1541.0,1532.54,1538.19,5581,14,0
2020-01-03 05:00:00,1538.25,1540.54,1537.68,1538.59,3476,14,0
2020-01-03 06:00:00,1538.56,1539.59,1537.39,1538.73,2314,19,0
2020-01-03 07:00:00,1538.73,1543.8,1538.23,1541.42,4420,16,0
2020-01-03 08:00:00,1541.42,1542.57,1540.99,1541.18,2799,18,0
2020-01-03 09:00:00,1541.26,1543.95,1540.12,1543.39,4757,18,0
2020-01-03 10:00:00,1543.42,1545.36,1542.87,1544.24,5609,14,0
2020-01-03 11:00:00,1544.23,1550.3,1544.11,1546.75,5728,14,0
2020-01-03 12:00:00,1546.79,1549.54,1545.26,1548.44,5395,14,0
2020-01-03 13:00:00,1548.49,1551.46,1547.89,1549.33,4170,17,0
2020-01-03 14:00:00,1549.31,1549.97,1545.32,1546.39,4856,14,0
2020-01-03 15:00:00,1546.39,1547.33,1540.86,1546.25,7103,14,0
2020-01-03 16:00:00,1546.29,1548.05,1544.03,1545.98,7242,17,0
2020-01-03 17:00:00,1549.75,1551.01,1546.77,1548.84,7311,14,0
2020-01-03 18:00:00,1548.84,1550.45,1547.53,1548.27,4443,14,0
2020-01-03 19:00:00,1548.27,1548.85,1546.97,1548.79,2798,18,0
2020-01-03 20:00:00,1548.79,1553.43,1548.35,1549.42,3810,14,0
2020-01-03 21:00:00,1549.43,1549.77,1546.2,1547.81,4067,16,0
2020-01-03 22:00:00,1547.8,1549.02,1546.87,1549.02,2781,15,0
2020-01-03 23:00:00,1549.0,1551.93,1548.57,1551.44,1226,19,0
2020-01-06 01:00:00,1575.89,1582.09,1566.91,1569.08,6681,18,0
2020-01-06 02:00:00,1569.07,1570.78,1566.95,1569.44,4673,14,0
2020-01-06 03:00:00,1569.43,1579.96,1568.76,1577.72,6995,14,0
2020-01-06 04:00:00,1577.72,1577.97,1575.17,1577.46,4446,16,0
2020-01-06 05:00:00,1577.46,1579.46,1576.78,1578.0,2862,15,0
2020-01-06 06:00:00,1578.0,1578.33,1574.85,1576.03,2921,15,0
2020-01-06 07:00:00,1576.05,1577.31,1573.46,1574.88,3289,14,0
2020-01-06 08:00:00,1574.85,1577.68,1573.59,1574.32,4551,15,0
2020-01-06 09:00:00,1574.26,1575.12,1570.13,1574.12,6407,14,0
2020-01-06 10:00:00,1573.76,1576.47,1571.25,1575.64,8098,16,0
2020-01-06 11:00:00,1575.62,1577.98,1574.22,1577.17,4919,15,0
2020-01-06 12:00:00,1577.15,1577.62,1575.01,1577.54,3819,15,0
2020-01-06 13:00:00,1577.54,1579.31,1576.06,1578.8,4308,14,0
2020-01-06 14:00:00,1578.63,1578.94,1576.05,1576.58,5747,14,0
2020-01-06 15:00:00,1576.61,1577.61,1571.37,1574.17,8768,14,0
2020-01-06 16:00:00,1574.28,1576.61,1572.51,1572.84,8423,16,0
2020-01-06 17:00:00,1572.84,1574.09,1560.85,1564.16,9974,14,0
2020-01-06 18:00:00,1564.21,1565.64,1560.7,1564.65,6957,16,0
2020-01-06 19:00:00,1564.65,1565.26,1562.04,1564.44,4173,16,0
2020-01-06 20:00:00,1564.44,1568.46,1563.84,1566.52,3489,18,0
2020-01-06 21:00:00,1566.49,1567.66,1562.92,1564.74,3215,15,0
2020-01-06 22:00:00,1564.77,1566.73,1564.23,1565.55,2894,17,0
2020-01-06 23:00:00,1565.5,1566.66,1565.15,1565.63,1112,19,0
2020-01-07 01:00:00,1564.53,1564.72,1563.31,1563.53,970,13,0
2020-01-07 02:00:00,1563.74,1565.47,1562.43,1564.11,1660,15,0
2020-01-07 03:00:00,1564.11,1564.5,1556.48,1557.79,3997,16,0
2020-01-07 04:00:00,1557.79,1560.84,1555.23,1558.95,4283,16,0
2020-01-07 05:00:00,1558.95,1559.9,1558.28,1558.97,2152,20,0
2020-01-07 06:00:00,1558.97,1559.76,1557.87,1559.17,2216,17,0
2020-01-07 07:00:00,1559.17,1562.93,1558.97,1562.43,2662,15,0
2020-01-07 08:00:00,1562.43,1569.25,1562.31,1564.71,5929,16,0
2020-01-07 09:00:00,1564.7,1570.71,1564.49,1569.66,5449,15,0
2020-01-07 10:00:00,1569.18,1570.41,1564.51,1564.77,7776,16,0
2020-01-07 11:00:00,1564.81,1566.81,1563.21,1566.15,4793,16,0
2020-01-07 12:00:00,1566.15,1567.13,1565.05,1565.6,4136,16,0
2020-01-07 13:00:00,1565.56,1568.88,1565.42,1567.58,3488,18,0
2020-01-07 14:00:00,1567.57,1569.59,1563.84,1565.12,4718,10,0
2020-01-07 15:00:00,1565.13,1568.3,1564.59,1568.14,6592,8,0
2020-01-07 16:00:00,1568.14,1571.64,1566.22,1568.97,6707,8,0
2020-01-07 17:00:00,1568.34,1571.38,1565.6,1568.54,8455,7,0
2020-01-07 18:00:00,1568.54,1571.79,1568.37,1571.07,5144,10,0
